service_rh;id_nat_frt;cle_frt_mini;surface_cadastrale;domanial;cadre_legal_gestion;date_expiration_contrat;code_chorus;classement_agricole;type_copropriete;proprio_categorie;proprio_cclient;proprio_mot_dir;libelle_article;libelle_strict;libelle_usage;representant_categorie;representant_cclient;representant_mot_dir;representant_commentaire;representant_lib;representant_cp;representant_commune;regroupement_id_nat_frt;regroupement_libelle;foret_commentaire;departement_majoritaire;date_debut_validite;date_fin_validite
8020;F08939U;GUEBERSC;467.6358;NON;RF;;;PLAINE;X;21;21680111800011;CFOGUEBERS;de;gueberschwihr;Forêt communale de Gueberschwihr;2;21680111800011;CFOGUEBERS;;COMMUNE de GUEBERSCHWIHR ;68420;GUEBERSCHWIHR;;;;68;01/01/1964;31/12/9999
8020;F08597Q;GUEBWCO;581.5225;NON;RF;;;MONTAGNE;X;21;21680112600014;CFOGUEBWIL;de;guebwiller;Forêt communale de Guebwiller;2;21680112600014;CFOGUEBWIL;;COMMUNE de GUEBWILLER ;68503;GUEBWILLER CEDEX;;;;68;01/01/1964;31/12/9999
8020;F08675Q;GUEBWDO;3528.8988;OUI;RF;;173468/344331;;X;1;11007001800012;MINAGRI;de;guebwiller;Forêt domaniale de Guebwiller;1;66204311600018;ONFDG;;ETABLISSEMENT DIRECTION GENERALE L'O.N.F.;75570;PARIS CEDEX 12;;;;68;01/01/1964;31/12/9999
8020;F08681W;GUEMAR;105.0724;NON;RF;;;PLAINE;X;21;21680113400018;CFOGUEMAR;de;guémar;Forêt communale de Guémar;2;21680113400018;CFOGUEMAR;;COMMUNE de GUEMAR ;68970;GUEMAR;;;;68;01/01/1964;31/12/9999
8020;F08961Q;GUNDOLSH;108.2009;NON;RF;;;PLAINE;X;21;21680116700018;CFOGUNDOLS;de;gundolsheim;Forêt communale de Gundolsheim;2;21680116700018;CFOGUNDOLS;;COMMUNE de GUNDOLSHEIM ;68250;GUNDOLSHEIM;;;;68;01/01/1964;31/12/9999
8020;F08935Q;GUNSBACH;441.6631;NON;RF;;;MONTAGNE;X;21;21680117500011;CFOGUNSBAC;de;gunsbach;Forêt communale de Gunsbach;2;21680117500011;CFOGUNSBAC;;COMMUNE de GUNSBACH ;68140;GUNSBACH;;;;68;01/01/1964;31/12/9999
8020;F08588H;HARTMANN;219.5529;NON;RF;;;PLAINE;X;21;21680122500014;CFOHARTMAN;d';hartmannswiller;Forêt communale d'Hartmannswiller;2;21680122500014;CFOHARTMAN;;COMMUNE de HARTMANNSWILLER ;68500;HARTMANNSWILLER;;;;68;01/01/1964;31/12/9999
8020;F08745I;HATTSTAT;131.9892;NON;RF;;;PLAINE;X;21;21680123300018;CFOHATTSTA;de;hattstatt;Forêt communale de Hattstatt;2;21680123300018;CFOHATTSTA;;COMMUNE de HATTSTATT ;68420;HATTSTATT;;;;68;01/01/1964;31/12/9999
8020;F49140Z;HERBSHEC;66.604;NON;RF;;;PLAINE;X;21;21670192000011;CFOHERBSHE;d';herbsheim;Forêt communale d'Herbsheim;35;25670212700018;SYCHERBSHE;;SYNDICAT FORESTIER DE HERBSHEIM ;67230;HERBSHEIM;F08736Z;herbsheim;Création de la forêt communale d'Herbsheim;67;26/08/2011;31/12/9999
8020;F49141A;HERBSHEF;7.0911;NON;RF;;;PLAINE;X;39;18670238700017;EGHERBSHEI;du;conseil de fabrique de l'église d'herbsheim;Forêt du Conseil De Fabrique De L'Eglise D'Herbsheim;35;25670212700018;SYCHERBSHE;;SYNDICAT FORESTIER DE HERBSHEIM ;67230;HERBSHEIM;F08736Z;herbsheim;Création de la forêt du conseil de fabrique de l'église d'Herbsheim;67;26/08/2011;31/12/9999
8020;F08850J;HERRENBE;515.5105;OUI;RF;;172976/344460;;X;1;11007001800012;MINAGRI;du;herrenberg;Forêt domaniale du Herrenberg;1;66204311600018;ONFDG;;ETABLISSEMENT DIRECTION GENERALE L'O.N.F.;75570;PARIS CEDEX 12;;;;68;01/01/1964;31/12/9999
8020;F08625S;HERRLIPC;8.6724;NON;RF;;;PLAINE;X;21;21680134000011;CNHERRLIPC;d';herrlisheim-près-colmar;Forêt communale d'Herrlisheim-Près-Colmar;2;21680134000011;CNHERRLIPC;;COMMUNE de HERRLISHEIM P. COLMAR ;68420;HERRLISHEIM P. COLMAR;;;;67;01/01/1964;31/12/9999
8020;F08760X;HETTENSC;31.0588;NON;RF;;;PLAINE;X;21;21680136500018;CFOHETTENS;d';hettenschlag;Forêt communale d'Hettenschlag;2;21680136500018;CFOHETTENS;;COMMUNE de HETTENSCHLAG ;68600;HETTENSCHLAG;;;;68;01/01/1964;31/12/9999
8020;F08829O;HILSENHE;322.6525;NON;RF;;;PLAINE;X;21;21670196100015;CFOHILSENH;d';hilsenheim;Forêt communale d'Hilsenheim;2;21670196100015;CFOHILSENH;;COMMUNE de HILSENHEIM ;67600;HILSENHEIM;;;;67;01/01/1964;31/12/9999
8020;F08502Z;HINDISHE;107.0828;NON;RF;;;PLAINE;X;21;21670197900017;CFOHINDISH;d';hindisheim;Forêt communale d'Hindisheim;2;21670197900017;CFOHINDISH;;COMMUNE d'HINDISHEIM ;67150;HINDISHEIM;;;;67;01/01/1964;31/12/9999
8020;F08324D;HIPSHEIM;18.1943;NON;RF;;;PLAINE;X;21;21670200100019;CFOHIPSHE;d';hipsheim;Forêt communale d'Hipsheim;2;21670200100019;CFOHIPSHE;;COMMUNE d'HIPSHEIM ;67150;HIPSHEIM;;;;67;01/01/1964;31/12/9999
8020;F08508F;HOHLANDS;26.7925;NON;RF;;;PLAINE;X;23;22680001900227;DPT68;du;hohlandsbourg;Forêt départementale du Hohlandsbourg;2;22680001900227;DPT68;;CONSEIL DEPARTEMENTAL DU HAUT RH ;68000;COLMAR;;;;68;01/01/1964;31/12/9999
8020;F08633A;HOHROD;311.337;NON;RF;;;MONTAGNE;X;21;21680142300015;CFOHOHROD;d';hohrod;Forêt communale d'Hohrod;2;21680142300015;CFOHOHROD;;COMMUNE de HOHROD ;68140;HOHROD;;;;68;01/01/1964;31/12/9999
8020;F08761Y;HOLTZWIH;48.0656;NON;RF;;;PLAINE;X;21;20005868300018;CFONRIED;d';holtzwihr;Forêt communale d'Holtzwihr;;20005868300018;CFONRIED;;COMMUNE PORTE DU RIED ;68320;HOLTZWIHR;;;;68;01/01/1964;31/12/9999
8020;F08683Y;HOPSOULT;83.0537;NON;RF;;;MONTAGNE;X;33;20001197100013;CHISOULTZ;de l';hôpital intercommunal soultz issenheim;Forêt de l'Hôpital Intercommunal Soultz Issenheim;;20001197100013;CHISOULTZ;;HOPITAL INTERCOM SOULTZ ISSENHEI ;68360;SOULTZ;;;;68;01/01/1964;31/12/9999
8020;F08367U;HOSCIV;82.3311;NON;RF;;;PLAINE;X;33;26680090300012;CHCOLMAR;des;hôpitaux civils de colmar;Forêt des Hôpitaux Civils De Colmar;2;26680090300012;CHCOLMAR;;HOPITAUX CIVILS DE COLMAR Pôle de Gestion des Etablissemen;68024;COLMAR;;;;68;01/01/1964;31/12/9999
8020;F08461K;HOSTRASB;8.38;NON;RF;;;PLAINE;X;33;26670057400012;CHSTRASBOU;des;hôpitaux universitaires de strasbourg erstein;Forêt des Hôpitaux Universitaires De Strasbourg Erstein;2;26670057400012;CHSTRASBOU;;HOPITAUX UNIVERSIT. STRASBOURG- SERVICE DES DOMAINES;67091;STRASBOURG CEDEX;;;;67;01/01/1964;31/12/9999
8020;F08677S;HOUSSEN;34.6541;NON;RF;;;PLAINE;X;21;21680146400019;CFOHOUSSEN;de;houssen;Forêt communale de Houssen;2;21680146400019;CFOHOUSSEN;;COMMUNE de HOUSSEN ;68125;HOUSSEN;;;;68;01/01/1964;31/12/9999
8020;F08644L;HUN;161.5327;NON;RF;;;PLAINE;X;21;21680147200012;CFOHUNAWIH;d';hunawihr;Forêt communale d'Hunawihr;2;21680147200012;CFOHUNAWIH;;COMMUNE de HUNAWIHR ;68150;HUNAWIHR;;;;68;01/01/1964;31/12/9999
8020;F08287S;HUSSEREN;77.8998;NON;RF;;;PLAINE;X;21;21680150600017;CFOHUSSERE;de;husseren-les-châteaux;Forêt communale de Husseren-Les-Châteaux;2;21680150600017;CFOHUSSERE;;COMMUNE de HUSSEREN LES CHATEAUX ;68420;HUSSEREN LES CHATEAUX;;;;68;01/01/1964;31/12/9999
8020;F08574T;HUTTENHE;284.0508;NON;RF;;;PLAINE;X;21;21670216700018;CFOHUTTENH;de;huttenheim;Forêt communale de Huttenheim;2;21670216700018;CFOHUTTENH;;COMMUNE de HUTTENHEIM ;67230;HUTTENHEIM;;;;67;01/01/1964;31/12/9999
8020;F08678T;ICHTRATZ;74.021;NON;RF;;;PLAINE;X;21;21670217500011;CFOICHTRAT;d';ichtratzheim;Forêt communale d'Ichtratzheim;2;21670217500011;CFOICHTRAT;;COMMUNE d'ICHTRATZHEIM ;67640;ICHTRATZHEIM;;;;67;01/01/1964;31/12/9999
8020;F08737A;INGERSHE;79.376;NON;RF;;;PLAINE;X;21;21680155500014;CFOINGERSH;d';ingersheim;Forêt communale d'Ingersheim;2;21680155500014;CFOINGERSH;;COMMUNE d'INGERSHEIM ;68040;INGERSHEIM;;;;68;01/01/1964;31/12/9999
8020;F09018V;ISSENHEI;76.7962;NON;RF;;;PLAINE;X;21;21680156300018;CFOISSENHE;d';issenheim;Forêt communale d'Issenheim;2;21680156300018;CFOISSENHE;;COMMUNE de ISSENHEIM ;68500;ISSENHEIM;;;;68;01/01/1964;31/12/9999
8020;F08687C;JEBSHEIM;7.9863;NON;RF;;;PLAINE;X;21;21680157100011;CFOJEBSHEI;de;jebsheim;Forêt communale de Jebsheim;2;21680157100011;CFOJEBSHEI;;COMMUNE de JEBSHEIM ;68320;JEBSHEIM;;;;68;01/01/1964;31/12/9999
8020;F08830P;JUNGHOLT;66.2844;NON;RF;;;PLAINE;X;21;21680159700016;CFOJUNGHOL;de;jungholtz;Forêt communale de Jungholtz;2;21680159700016;CFOJUNGHOL;;COMMUNE de JUNGHOLTZ ;68500;JUNGHOLTZ;;;;68;01/01/1964;31/12/9999
8020;F08779Q;KASTENWA;590.8189;OUI;RF;;172563/344312;;X;1;11007001800012;MINAGRI;du;kastenwald;Forêt domaniale du Kastenwald;1;66204311600018;ONFDG;;ETABLISSEMENT DIRECTION GENERALE L'O.N.F.;75570;PARIS CEDEX 12;;;;68;01/01/1964;31/12/9999
8020;F08684Z;KAT;55.3495;NON;RF;;;PLAINE;X;21;21680161300011;CFOKATZENT;de;katzenthal;Forêt communale de Katzenthal;2;21680161300011;CFOKATZENT;;COMMUNE de KATZENTHAL ;68230;KATZENTHAL;;;;68;01/01/1964;31/12/9999
8020;F08726P;KAY;0;NON;NG;;;MONTAGNE;X;21;20005260300012;CFONKAYSER;de;kaysersberg;Forêt communale de Kaysersberg;;20005260300012;CFONKAYSER;;COMMUNE DE KAYSERSBERG VIGNOBLE ;68240;KAYSERSBERG VIGNOBLE;;;;68;01/01/1964;12/09/2016
8020;F49762X;KBV;2175.1912;NON;RF;;;MONTAGNE;X;21;20005260300012;CFONKAYSER;de;kaysersberg-vignoble;Forêt communale de Kaysersberg-Vignoble;;20005260300012;CFONKAYSER;;COMMUNE DE KAYSERSBERG VIGNOBLE ;68240;KAYSERSBERG VIGNOBLE;;;;68;24/06/2016;31/12/9999
8020;F08918Z;KERTZFEL;186.0794;NON;RF;;;PLAINE;X;21;21670233200018;CFOKERTZFE;de;kertzfeld;Forêt communale de Kertzfeld;2;21670233200018;CFOKERTZFE;;COMMUNE de KERTZFELD ;67230;KERTZFELD;;;;67;01/01/1964;31/12/9999
8020;F08409K;KIE;0;NON;NG;;;MONTAGNE;X;21;20005260300012;CFONKAYSER;de;kientzheim;Forêt communale de Kientzheim;;20005260300012;CFONKAYSER;;COMMUNE DE KAYSERSBERG VIGNOBLE ;68240;KAYSERSBERG VIGNOBLE;;;;68;01/01/1964;12/09/2016
8020;F08531C;KINTZHEI;567.7028;NON;RF;;;MONTAGNE;X;21;21670239900017;CFOKINTZHE;de;kintzheim;Forêt communale de Kintzheim;2;21670239900017;CFOKINTZHE;;COMMUNE de KINTZHEIM ;67600;KINTZHEIM;;;;67;01/01/1964;31/12/9999
8020;F08769G;KOGENHEI;207.8964;NON;RF;;;PLAINE;X;21;21670246400019;CFOKOGENHE;de;kogenheim;Forêt communale de Kogenheim;2;21670246400019;CFOKOGENHE;;COMMUNE de KOGENHEIM ;67890;KOGENHEIM;;;;67;01/01/1964;31/12/9999
8020;F08770H;KUNHEIM;176.1049;NON;RF;;;PLAINE;X;21;21680172000014;CFOKUNHEIM;de;kunheim;Forêt communale de Kunheim;2;21680172000014;CFOKUNHEIM;;COMMUNE de KUNHEIM ;68320;KUNHEIM;;;;68;01/01/1964;31/12/9999
8020;F08533E;LAB;414.3015;NON;RF;;;MONTAGNE;X;21;21680173800016;CFOLABAROC;de;labaroche;Forêt communale de Labaroche;2;21680173800016;CFOLABAROC;;COMMUNE DE LABAROCHE ;68910;LABAROCHE;;;;68;01/01/1964;31/12/9999
8020;F08646N;LAP;642.1874;NON;RF;;;MONTAGNE;X;21;21680175300015;CFOLAPOUTR;de;lapoutroie;Forêt communale de Lapoutroie;2;21680175300015;CFOLAPOUTR;;COMMUNE de LAPOUTROIE ;68650;LAPOUTROIE;;;;68;01/01/1964;31/12/9999
8020;F08803O;LAUTENBA;355.2923;NON;RF;;;MONTAGNE;X;21;21680177900010;CFOLAUTENB;de;lautenbach;Forêt communale de Lautenbach;2;21680177900010;CFOLAUTENB;;COMMUNE de LAUTENBACH ;68610;LAUTENBACH;;;;68;01/01/1964;31/12/9999
8020;F08386N;LAUTENZL;281.2821;NON;RF;;;MONTAGNE;X;21;21680178700013;CFOLAUTENZ;de;lautenbach-zell;Forêt communale de Lautenbach-Zell;2;21680178700013;CFOLAUTENZ;;COMMUNE de LAUTENBACH-ZELL ;68610;LAUTENBACH ZELL;;;;68;01/01/1964;31/12/9999
8020;F08395W;LIE;535.0136;NON;RF;;;MONTAGNE;X;21;21680185200015;CFOLIEPVRE;de;lièpvre;Forêt communale de Lièpvre;2;21680185200015;CFOLIEPVRE;;COMMUNE de LIEPVRE ;68660;LIEPVRE;;;;68;01/01/1964;31/12/9999
8020;F08590J;LINTHAL;247.6539;NON;RF;;;MONTAGNE;X;21;21680188600013;CFOLINTHAL;de;linthal;Forêt communale de Linthal;2;21680188600013;CFOLINTHAL;;COMMUNE de LINTHAL ;68610;LINTHAL;;;;68;01/01/1964;31/12/9999
8020;F08556B;LUTTENBA;431.3609;NON;RF;;;MONTAGNE;X;21;21680193600016;CFOLUTTENB;de;luttenbach;Forêt communale de Luttenbach;2;21680193600016;CFOLUTTENB;;COMMUNE de LUTTENBACH ;68140;LUTTENBACH PRES MUNSTER;;;;68;01/01/1964;31/12/9999
8020;F08512J;MACKENHE;302.2832;NON;RF;;;PLAINE;X;21;21670277900010;CFOMACKENH;de;mackenheim;Forêt communale de Mackenheim;2;21670277900010;CFOMACKENH;;COMMUNE de MACKENHEIM ;67390;MACKENHEIM;;;;67;01/01/1964;31/12/9999
8020;F08805Q;MARCKOLS;725.7628;NON;RF;;;PLAINE;X;21;21670281100011;CFOMARCKOL;de;marckolsheim;Forêt communale de Marckolsheim;2;21670281100011;CFOMARCKOL;;COMMUNE de MARCKOLSHEIM ;67390;MARCKOLSHEIM;;;;67;01/01/1964;31/12/9999
8020;F08390R;MATZENHE;64.8234;NON;RF;;;PLAINE;X;21;21670285200015;CFOMATZENH;de;matzenheim;Forêt communale de Matzenheim;2;21670285200015;CFOMATZENH;;COMMUNE de MATZENHEIM ;67150;MATZENHEIM;;;;67;01/01/1964;31/12/9999
8020;F08962R;MEISTRAT;78.3232;NON;RF;;;PLAINE;X;21;21670286000018;CFOMEISTRA;de;meistratzheim;Forêt communale de Meistratzheim;2;21670286000018;CFOMEISTRA;;COMMUNE de MEISTRATZHEIM ;67210;MEISTRATZHEIM;;;;67;01/01/1964;31/12/9999
8020;F08947C;MERXHEIM;87.8729;NON;RF;;;PLAINE;X;21;21680203300011;CFOMERXHEI;de;merxheim;Forêt communale de Merxheim;2;21680203300011;CFOMERXHEI;;COMMUNE de MERXHEIM ;68500;MERXHEIM;;;;68;01/01/1964;31/12/9999
8020;F08618L;METZERAL;1001.0895;NON;RF;;;MONTAGNE;X;21;21680204100014;CFOMETZERA;de;metzeral;Forêt communale de Metzeral;2;21680204100014;CFOMETZERA;;COMMUNE de METZERAL ;68380;METZERAL;;;;68;01/01/1964;31/12/9999
8020;F08495S;MIT;63.2275;NON;RF;;;PLAINE;X;21;21680209000011;CFOMITTELW;de;mittelwihr;Forêt communale de Mittelwihr;2;21680209000011;CFOMITTELW;;COMMUNE DE MITTELWIHR ;68630;MITTELWIHR;;;;68;01/01/1964;31/12/9999
8020;F09028F;MITTLACH;359.3833;NON;RF;;;MONTAGNE;X;21;21680210800011;CFOMITTLAC;de;mittlach;Forêt communale de Mittlach;2;21680210800011;CFOMITTLAC;;COMMUNE de MITTLACH ;68380;MITTLACH;;;;68;01/01/1964;31/12/9999
8020;F08738B;MUHLBACH;730.6724;NON;RF;;;MONTAGNE;X;21;21680223100011;CFOMULBACM;de;muhlbach-sur-munster;Forêt communale de Muhlbach-Sur-Munster;2;21680223100011;CFOMULBACM;;COMMUNE de MUHLBACH SUR MUNSTER ;68380;MUHLBACH SUR MUNSTER;;;;68;01/01/1964;31/12/9999
8020;F08275G;MUNSTER;1768.8489;NON;RF;;;MONTAGNE;X;21;21680226400012;CFOMUNSTER;de;munster;Forêt communale de Munster;2;21680226400012;CFOMUNSTER;;COMMUNE de MUNSTER ;68140;MUNSTER;;;;68;01/01/1964;31/12/9999
8020;F08781S;MURBACH;212.9125;NON;RF;;;MONTAGNE;X;21;21680229800010;CFOMURBACH;de;murbach;Forêt communale de Murbach;2;21680229800010;CFOMURBACH;;COMMUNE de MURBACH ;68530;MURBACH;;;;68;01/01/1964;31/12/9999
8020;F09020X;MUTTERSH;68.1339;NON;RF;;;PLAINE;X;21;21670311600014;CFOMUTTERS;de;muttersholtz;Forêt communale de Muttersholtz;2;21670311600014;CFOMUTTERS;;COMMUNE de MUTTERSHOLTZ ;67830;MUTTERSHOLTZ;;;;67;01/01/1964;31/12/9999
8020;F08694J;NAMBSHEI;11.8812;NON;RF;;;PLAINE;X;21;21680230600011;CFONAMBSHE;de;nambsheim;Forêt communale de Nambsheim;2;21680230600011;CFONAMBSHE;;COMMUNE de NAMBSHEIM ;68740;NAMBSHEIM;;;;68;01/01/1964;31/12/9999
8020;F08387O;NIE;120.9254;NON;RF;;;PLAINE;X;21;21680237100015;CFONIEDERM;de;niedermorschwihr;Forêt communale de Niedermorschwihr;2;21680237100015;CFONIEDERM;;COMMUNE de NIEDERMORSCHWIHR ;68230;NIEDERMORSCHWIHR;;;;68;01/01/1964;31/12/9999
8020;F08426B;NIK;60.724;NON;RF;;;PLAINE;I;21;21680155500014;CFOINGERSH;de;niedermorschwihr ingersheim katzenthal;Forêt communale indivise de Niedermorschwihr Ingersheim Katzenthal;2;21680237100015;CFONIEDERM;;COMMUNE de NIEDERMORSCHWIHR ;68230;NIEDERMORSCHWIHR;;;;68;01/01/1964;31/12/9999
8020;F08762Z;NORDHOUS;119.9952;NON;RF;;;PLAINE;X;21;21670336300012;CFONORDHOU;de;nordhouse;Forêt communale de Nordhouse;2;21670336300012;CFONORDHOU;;COMMUNE de NORDHOUSE ;67150;NORDHOUSE;;;;67;01/01/1964;31/12/9999
8020;F08505C;OBENHEIM;37.4648;NON;RF;;;PLAINE;X;21;21670338900017;CFOBENHEIM;d';obenheim;Forêt communale d'Obenheim;2;21670338900017;CFOBENHEIM;;COMMUNE d'OBENHEIM ;67230;OBENHEIM;;;;67;01/01/1964;31/12/9999
8020;F08455E;OBERMO;21.4224;NON;RF;;;PLAINE;X;21;21680244700013;CFOOBERMO;d';obermorschwihr;Forêt communale d'Obermorschwihr;2;21680244700013;CFOOBERMO;;COMMUNE de OBERMORSCHWIHR ;68420;OBERMORSCHWIHR;;;;68;01/01/1964;31/12/9999
8020;F08717G;OBERSAAS;76.1524;NON;RF;;;PLAINE;X;21;21680246200012;CFOOBERSAA;d';obersaasheim;Forêt communale d'Obersaasheim;2;21680246200012;CFOOBERSAA;;COMMUNE de OBERSAASHEIM ;68600;OBERSAASHEIM;;;;68;01/01/1964;31/12/9999
8020;F09032J;OHNENHEI;76.7197;NON;RF;;;PLAINE;X;21;21670360300011;CFOOHNENHE;d';ohnenheim;Forêt communale d'Ohnenheim;2;21670360300011;CFOOHNENHE;;COMMUNE d'OHNENHEIM ;67390;OHNENHEIM;;;;68;01/01/1964;31/12/9999
8020;F09033K;ORB;888.8386;NON;RF;;;MONTAGNE;X;21;21680249600010;CFOORBEY;d';orbey;Forêt communale d'Orbey;2;21680249600010;CFOORBEY;;COMMUNE d'ORBEY ;68370;ORBEY;;;;68;01/01/1964;31/12/9999
8020;F08839Y;ORCH;111.1561;OUI;RF;;172818/344467;;X;1;11007001800012;MINAGRI;de l';orch;Forêt domaniale de l'Orch;1;66204311600018;ONFDG;;ETABLISSEMENT DIRECTION GENERALE L'O.N.F.;75570;PARIS CEDEX 12;;;;68;01/01/1964;31/12/9999
8020;F08429E;ORSCHWIH;385.4258;NON;RF;;;PLAINE;X;21;21680250400011;CFOORSCHWH;d';orschwihr;Forêt communale d'Orschwihr;2;21680250400011;CFOORSCHWH;;COMMUNE de ORSCHWIHR ;68500;ORSCHWIHR;;;;68;01/01/1964;31/12/9999
8020;F08456F;ORSCHWIL;297.4378;NON;RF;;;MONTAGNE;X;21;21670362900016;CFOORSCHWI;d';orschwiller;Forêt communale d'Orschwiller;2;21670362900016;CFOORSCHWI;;COMMUNE de ORSCHWILLER ;67600;ORSCHWILLER;;;;67;01/01/1964;31/12/9999
8020;F08381I;OSENBACH;245.0354;NON;RF;;;MONTAGNE;X;21;21680251200063;CFOOSENBAC;d';osenbach;Forêt communale d'Osenbach;;21680251200063;CFOOSENBAC;;COMMUNE de OSENBACH ;68570;OSENBACH;;;;68;01/01/1964;31/12/9999
8020;F08624R;OSTHEIM;25.1807;NON;RF;;;PLAINE;X;21;21680252000017;CFOOSTHEIM;d';ostheim;Forêt communale d'Ostheim;2;21680252000017;CFOOSTHEIM;;COMMUNE de OSTHEIM ;68150;OSTHEIM;;;;68;01/01/1964;31/12/9999
8020;F08771I;OSTHOUSE;63.4035;NON;RF;;;PLAINE;X;21;21670364500012;CFOOSTHOUS;d';osthouse;Forêt communale d'Osthouse;2;21670364500012;CFOOSTHOUS;;COMMUNE d'OSTHOUSE ;67150;OSTHOUSE;;;;67;01/01/1964;31/12/9999
8020;F08434J;OSTWALD;39.7288;NON;RF;;;PLAINE;X;21;21670365200125;CFOOSTWALD;d';ostwald;Forêt communale d'Ostwald;;21670365200125;CFOOSTWALD;;COMMUNE d'OSTWALD ;67540;OSTWALD;;;;67;01/01/1964;31/12/9999
8020;F08537I;PFAFFENH;604.5551;NON;RF;;;PLAINE;X;21;21680255300018;CFOPFAFFEN;de;pfaffenheim;Forêt communale de Pfaffenheim;2;21680255300018;CFOPFAFFEN;;COMMUNE de PFAFFENHEIM ;68250;PFAFFENHEIM;;;;68;01/01/1964;31/12/9999
8020;F08792D;PRHENAN;66.5062;NON;RF;;;PLAINE;X;39;34999758500014;PORTRHEN68;du;port rhénan;Forêt du Port Rhénan;;21680130800042;CNHEITEREN;Commune usufruitière par convention en date du 16/08/1976;COMMUNE de HEITEREN ;68600;HEITEREN;;;;68;01/01/1964;31/12/9999
8020;F08288T;RAEDERSH;8.1611;NON;RF;;;PLAINE;X;21;21680260300011;CFORAEDER;de;raedersheim;Forêt communale de Raedersheim;2;21680260300011;CFORAEDER;;COMMUNE de RAEDERSHEIM ;68190;RAEDERSHEIM;;;;68;01/01/1964;31/12/9999
8020;F08359M;RHINAU;294.0952;NON;RF;;;PLAINE;X;21;21670397500013;CFORHINAU;de;rhinau;Forêt communale de Rhinau;2;21670397500013;CFORHINAU;;COMMUNE de RHINAU ;67860;RHINAU;;;;67;01/01/1964;31/12/9999
8020;F08326F;RIB;1036.5099;NON;RF;;;MONTAGNE;X;21;21680269400010;CFORIBEAUV;de;ribeauvillé;Forêt communale de Ribeauvillé;2;21680269400010;CFORIBEAUV;;COMMUNE de RIBEAUVILLE ;68150;RIBEAUVILLE;;;;68;01/01/1964;31/12/9999
8020;F08871E;RICHTOLS;23.853;NON;RF;;;PLAINE;X;21;21670398300017;CFORICHTOL;de;richtolsheim;Forêt communale de Richtolsheim;2;21670398300017;CFORICHTOL;;COMMUNE de RICHTOLSHEIM ;67390;RICHTOLSHEIM;;;;67;01/01/1964;31/12/9999
8020;F08547S;RIMBACH;253.4925;NON;RF;;;MONTAGNE;X;21;21680274400013;CFORIMBAPG;de;rimbach-près-guebwiller;Forêt communale de Rimbach-Près-Guebwiller;2;21680274400013;CFORIMBAPG;;COMMUNE de RIMBACH PRES GUEBWILL ;68500;RIMBACH P. GUEBWILLER;;;;68;01/01/1964;31/12/9999
8020;F08258P;RIMBACZL;151.3777;NON;RF;;;MONTAGNE;X;21;21680276900010;CFORIMBAZE;de;rimbach-zell;Forêt communale de Rimbach-Zell;2;21680276900010;CFORIMBAZE;;COMMUNE de RIMBACH-ZELL ;68500;RIMBACH-ZELL;;;;68;01/01/1964;31/12/9999
8020;F08439O;RIQ;456.6933;NON;RF;;;PLAINE;X;21;21680277700013;CFORIQUEWI;de;riquewihr;Forêt communale de Riquewihr;2;21680277700013;CFORIQUEWI;;COMMUNE de RIQUEWIHR ;68340;RIQUEWIHR;;;;68;01/01/1964;31/12/9999
8020;F08819E;ROD;380.7877;NON;RF;;;PLAINE;X;21;21680280100011;CFORODERN;de;rodern;Forêt communale de Rodern;2;21680280100011;CFORODERN;;COMMUNE de RODERN ;68590;RODERN;;;;68;01/01/1964;31/12/9999
8020;F08883Q;ROM;937.0276;NON;RF;;;MONTAGNE;X;21;21680283500019;CFOROMBACH;de;rombach-le-franc;Forêt communale de Rombach-Le-Franc;2;21680283500019;CFOROMBACH;;COMMUNE de ROMBACH LE FRANC ;68660;ROMBACH LE FRANC;;;;68;01/01/1964;31/12/9999
8020;F08919A;ROR;169.5496;NON;RF;;;PLAINE;X;21;21680285000018;CFORORSCHW;de;rorschwihr;Forêt communale de Rorschwihr;2;21680285000018;CFORORSCHW;;COMMUNE de RORSCHWIHR ;68590;RORSCHWIHR;;;;68;01/01/1964;31/12/9999
8020;F08844D;ROSSFELD;130.4697;NON;RF;;;PLAINE;X;21;21670412200011;CFOROSSFEL;de;rossfeld;Forêt communale de Rossfeld;2;21670412200011;CFOROSSFEL;;COMMUNE de ROSSFELD ;67230;ROSSFELD;;;;67;01/01/1964;31/12/9999
8020;F09023A;ROUFFACH;1432.6387;NON;RF;;;MONTAGNE;X;21;21680287600013;CFOROUFFAC;de;rouffach;Forêt communale de Rouffach;2;21680287600013;CFOROUFFAC;;COMMUNE DE ROUFFACH ;68250;ROUFFACH;;;;68;01/01/1964;31/12/9999
8020;F08697M;SAND;79.3867;NON;RF;;;PLAINE;X;21;21670433800013;CFOSAND;de;sand;Forêt communale de Sand;2;21670433800013;CFOSAND;;COMMUNE de SAND ;67230;SAND;;;;67;01/01/1964;31/12/9999
8020;F09022Z;SCHAEFFE;32.7759;NON;RF;;;PLAINE;X;21;21670438700010;CFOSCHAEFF;de;schaeffersheim;Forêt communale de Schaeffersheim;2;21670438700010;CFOSCHAEFF;;COMMUNE de SCHAEFFERSHEIM ;67150;SCHAEFFERSHEIM;;;;67;01/01/1964;31/12/9999
